,fluxes,C-fluxes
EX_ac(e),6.988109345481014,13.976218690962028
EX_acald(e),0.03843839844882933,0.07687679689765867
EX_for(e),5.647372253251562,5.647372253251562
EX_gcald(e),0.0028733953151481094,0.005746790630296219
EX_nac(e),0.9990420257023765,5.9942521542142595
EX_orn(e),0.03504914017787423,0.17524570088937114
EX_succ(e),0.9639930613837431,3.8559722455349723
EX_ura(e),0.9529331611404732,3.811732644561893
