,fluxes,C-fluxes
EX_ac(e),19.05644547672531,38.11289095345062
EX_dad_2(e),0.9438627502755146,9.438627502755146
EX_dcyt(e),0.9100156713449827,8.190141042104845
EX_etoh(e),0.5825478392522142,1.1650956785044284
EX_for(e),18.392029266911333,18.392029266911333
EX_gcald(e),0.01082889280255994,0.02165778560511988
EX_hista(e),0.07792500425709398,0.3896250212854699
EX_ile_L(e),0.6839959748426446,4.1039758490558675
EX_lys_L(e),0.879320790170244,5.2759247410214645
EX_pro_L(e),1.0516489765616506,5.258244882808253
EX_tym(e),0.9141349426279852,7.313079541023882
