,fluxes,C-fluxes
EX_ac(e),1.90757397323279,3.81514794646558
EX_acald(e),0.9915586638510784,1.9831173277021568
EX_for(e),2.000907734108391,2.000907734108391
EX_glyc(e),0.15124430586158746,0.4537329175847624
EX_ile_L(e),0.38824962232056437,2.329497733923386
EX_ptrc(e),0.14127752698070928,0.5651101079228371
EX_succ(e),1.7666078487166612,7.066431394866645
EX_ura(e),0.9891122079180512,3.956448831672205
