,fluxes,C-fluxes
EX_4abut(e),2.0842075366124404,8.336830146449762
EX_ac(e),19.415082920870958,38.830165841741916
EX_dad_2(e),0.9227306143139078,9.227306143139078
EX_for(e),14.542409121457585,14.542409121457585
EX_gcald(e),0.005790464427161011,0.011580928854322022
EX_ile_L(e),0.716458665225488,4.298751991352928
EX_lys_L(e),0.801178535172947,4.807071211037682
EX_nac(e),0.9980689106078768,5.988413463647261
EX_phe_L(e),0.7581821306164922,6.82363917554843
EX_ppa(e),0.03142257790163376,0.09426773370490128
EX_ptrc(e),1.000525712719968,4.002102850879872
EX_tma(e),1.0,3.0
EX_ura(e),2.84311604368315,11.3724641747326
