,fluxes,C-fluxes
EX_12ppd_S(e),0.14898579,0.44695737
EX_ac(e),16.06815387480248,32.13630774960496
EX_etoh(e),0.27319393142008996,0.5463878628401799
EX_for(e),16.63863769972992,16.63863769972992
EX_gly(e),0.03190237900327362,0.06380475800654724
EX_ile_L(e),0.865264156602083,5.191584939612498
EX_lys_L(e),0.870426645253936,5.222559871523616
EX_met_L(e),0.07182715416979459,0.3591357708489729
EX_nac(e),0.9985977636220464,5.991586581732278
EX_phe_L(e),0.8498093149029426,7.648283834126484
EX_pro_L(e),0.012531290668060625,0.06265645334030312
EX_ptrc(e),0.9823746022243858,3.929498408897543
EX_trypta(e),0.04152415705432903,0.41524157054329036
EX_val_L(e),0.7958045301977648,3.979022650988824
