,fluxes,C-fluxes
EX_ac(e),10.253667891084183,20.507335782168365
EX_but(e),5.065972325836736,20.263889303346943
EX_for(e),16.047541406988316,16.047541406988316
EX_gthrd(e),2.0,20.0
EX_hxan(e),0.5131952034637733,2.565976017318867
EX_ile_L(e),0.8479403116202229,5.087641869721337
EX_meoh(e),0.006511049999999999,0.006511049999999999
EX_phe_L(e),0.7842498501858621,7.058248651672759
EX_rbflvrd(e),0.9920566352636736,16.864962799482452
EX_ura(e),0.8728500449208387,3.491400179683355
