,fluxes,C-fluxes
EX_ac(e),19.840879943984678,39.681759887969356
EX_ade(e),0.9440558476116935,4.720279238058468
EX_dcyt(e),0.9048809172322195,8.143928255089977
EX_etoh(e),1.889171441628555,3.77834288325711
EX_for(e),9.979444965911831,9.979444965911831
EX_gua(e),0.9624956253033411,4.812478126516705
EX_hista(e),0.11704424821464775,0.5852212410732387
EX_ile_L(e),1.4586533108163613,8.751919864898168
EX_met_L(e),0.8323983052011884,4.161991526005942
EX_nac(e),0.4501988955680678,2.701193373408407
EX_succ(e),0.09386188003900686,0.37544752015602745
EX_tym(e),0.9485315876962896,7.588252701570317
