,fluxes,C-fluxes
EX_ac(e),0.25348340230768895,0.5069668046153779
EX_akg(e),0.17708351562109298,0.885417578105465
EX_for(e),0.02740720566497804,0.02740720566497804
EX_glyc(e),0.0151223981174045,0.0453671943522135
