,fluxes,C-fluxes
EX_12ppd_S(e),0.14898579,0.44695737
EX_4abut(e),5.772537459886322,23.090149839545287
EX_ac(e),17.462055196046624,34.92411039209325
EX_dad_2(e),0.9355681560305574,9.355681560305575
EX_dcyt(e),0.8815597316776065,7.934037585098459
EX_for(e),0.021615381105825147,0.021615381105825147
EX_gly(e),0.9076089193940649,1.8152178387881297
EX_gua(e),0.9014896347171277,4.507448173585638
EX_ile_L(e),1.54567229102377,9.274033746142619
EX_phe_L(e),0.9256705636703396,8.331035073033057
EX_pro_L(e),0.39617192518682787,1.9808596259341393
