,fluxes,C-fluxes
EX_ac(e),1.5300241240155215,3.060048248031043
EX_ala_L(e),0.2229578614145945,0.6688735842437835
EX_dad_2(e),0.00028340990547472464,0.0028340990547472463
EX_for(e),0.7414613441591855,0.7414613441591855
EX_glyc(e),0.0014618514484877447,0.004385554345463234
EX_orn(e),0.13328808887532434,0.6664404443766216
EX_succ(e),0.7740999088919156,3.0963996355676624
