,fluxes,C-fluxes
EX_ac(e),19.96957788649045,39.9391557729809
EX_ade(e),0.9400321121977157,4.700160560988579
EX_dcyt(e),0.8972948937769444,8.075654043992499
EX_etoh(e),3.6509495433746557,7.301899086749311
EX_for(e),11.855774154827097,11.855774154827097
EX_gua(e),0.9595507377319938,4.797753688659969
EX_hista(e),0.11451510168216647,0.5725755084108324
EX_ile_L(e),1.3722547261015092,8.233528356609055
EX_met_L(e),0.8928980670291964,4.464490335145982
EX_nac(e),0.4823986095726286,2.8943916574357713
EX_succ(e),0.09748411665721098,0.3899364666288439
EX_tym(e),0.9439445024241406,7.551556019393125
