,fluxes,C-fluxes
EX_ac(e),9.997237809516198,19.994475619032396
EX_ade(e),1.9601186230646819,9.800593115323409
EX_etoh(e),5.802368322669521,11.604736645339042
EX_for(e),12.136192265595085,12.136192265595085
EX_gua(e),0.9508790039623151,4.754395019811575
EX_hista(e),0.10022431516221181,0.501121575811059
EX_ile_L(e),0.3741448248619297,2.244868949171578
EX_orn(e),0.09522724434664163,0.4761362217332082
EX_phe_L(e),0.8677821962119923,7.810039765907931
EX_ppa(e),0.48851564940447284,1.4655469482134185
EX_succ(e),0.32543781945256944,1.3017512778102778
EX_trypta(e),0.06653690434192279,0.6653690434192279
