,fluxes,C-fluxes
EX_ac(e),5.845657535268486,11.691315070536971
EX_ade(e),1.106105410710465,5.530527053552325
EX_btoh(e),0.3429417261888211,1.3717669047552845
EX_ch4s(e),1.1476881649034456,1.1476881649034456
EX_cys_L(e),0.9492320181920783,2.8476960545762346
EX_dgsn(e),0.9871648748991839,9.87164874899184
EX_for(e),5.08040033370698,5.08040033370698
EX_ile_L(e),0.7089123503081113,4.253474101848668
EX_indole(e),0.07565166886573231,0.6052133509258585
EX_ppa(e),2.3184272278150537,6.955281683445161
EX_succ(e),4.694391630181469,18.777566520725877
