,fluxes,C-fluxes
EX_4abut(e),0.07927891411617782,0.3171156564647113
EX_ac(e),14.694757932112589,29.389515864225178
EX_dad_2(e),1.951627257183606,19.51627257183606
EX_dcyt(e),0.018619750946045108,0.16757775851440598
EX_gly(e),9.25480836732732,18.50961673465464
EX_lys_L(e),0.8691649069844762,5.214989441906857
EX_pro_L(e),0.9426130006983937,4.713065003491969
EX_thymd(e),0.1155889627152686,1.155889627152686
EX_trypta(e),0.05999810065687638,0.5999810065687637
EX_tym(e),0.9680442177020704,7.744353741616563
