,fluxes,C-fluxes
EX_12ppd_S(e),0.14898579,0.44695737
EX_ac(e),19.465703498472227,38.93140699694445
EX_dad_2(e),0.9298028632525118,9.298028632525119
EX_for(e),16.38730183506118,16.38730183506118
EX_gly(e),2.714775938390638,5.429551876781276
EX_ile_L(e),0.7644386755449178,4.586632053269507
EX_lys_L(e),0.8241305026184783,4.94478301571087
EX_nac(e),0.9982605317532602,5.989563190519561
EX_phe_L(e),0.7790255318858667,7.0112297869728
EX_ppa(e),0.06328066095784317,0.1898419828735295
EX_ptrc(e),1.036199114473874,4.144796457895496
