,fluxes,C-fluxes
EX_ac(e),25.623558620528883,51.247117241057765
EX_ade(e),0.9563207803788677,4.781603901894338
EX_cys_L(e),0.9830103462981805,2.9490310388945415
EX_dcyt(e),0.9286612512144631,8.357951260930168
EX_for(e),4.679544908871059,4.679544908871059
EX_gua(e),0.9722980178950423,4.861490089475212
EX_ile_L(e),0.8801033329485862,5.280619997691518
EX_orn(e),0.07676149827211763,0.38380749136058817
EX_ppa(e),1.144724664010332,3.4341739920309955
EX_pro_L(e),0.20077182035836222,1.003859101791811
EX_tma(e),1.0,3.0
EX_trypta(e),0.06011011777736972,0.6011011777736972
EX_tym(e),0.9671776268828386,7.737421015062709
