,fluxes,C-fluxes
EX_ac(e),0.007058190404563852,0.014116380809127704
EX_acald(e),2.005590349963166,4.011180699926332
EX_ade(e),1.0315340758635365,5.157670379317683
EX_but(e),2.342289843944183,9.369159375776732
EX_cys_L(e),0.7949837608029092,2.3849512824087276
EX_dcyt(e),0.9916674747425117,8.925007272682606
EX_glyc(e),0.0017133191748914427,0.005139957524674328
EX_gua(e),0.9951280928291092,4.975640464145546
EX_indole(e),0.07441535408889396,0.5953228327111517
EX_isobut(e),0.18545669415495297,0.7418267766198119
