,fluxes,C-fluxes
EX_4abut(e),0.10576393712733187,0.4230557485093275
EX_ac(e),13.56923390764527,27.13846781529054
EX_dad_2(e),1.9567308892902007,19.567308892902005
EX_dcyt(e),0.10340771568909327,0.9306694412018394
EX_gly(e),8.215817446100685,16.43163489220137
EX_ile_L(e),0.06576889593158318,0.39461337558949905
EX_lys_L(e),0.8816277596393902,5.289766557836341
EX_pro_L(e),0.9480877262177292,4.7404386310886455
EX_thymd(e),0.8229468161620267,8.229468161620266
EX_trypta(e),0.062009127185462344,0.6200912718546234
EX_tym(e),0.9714429909610706,7.7715439276885645
