,fluxes,C-fluxes
EX_acald(e),1.0182202874285096,2.036440574857019
EX_ade(e),2.019831179260933,10.099155896304666
EX_but(e),1.879275119951359,7.517100479805436
EX_cys_L(e),0.4898829118130189,1.4696487354390566
EX_dcyt(e),0.9932584172486287,8.93932575523766
EX_gsn(e),0.8646986795345127,8.646986795345127
EX_indole(e),0.08103278035659968,0.6482622428527974
EX_isobut(e),0.19961461970434022,0.7984584788173609
EX_ppa(e),0.2688195442507562,0.8064586327522687
EX_succ(e),0.48299981182626495,1.9319992473050598
