,fluxes,C-fluxes
EX_12ppd_S(e),0.14898579,0.44695737
EX_ac(e),18.43191974852963,36.86383949705926
EX_dad_2(e),0.9348548153207424,9.348548153207425
EX_etoh(e),0.14077410467736728,0.28154820935473457
EX_for(e),16.18181508695946,16.18181508695946
EX_gly(e),2.271815542033258,4.543631084066516
EX_ile_L(e),0.7786338132975673,4.671802879785404
EX_lys_L(e),0.8339988954791162,5.003993372874698
EX_nac(e),0.9983092685497436,5.989855611298461
EX_phe_L(e),0.785138135939955,7.066243223459595
EX_ppa(e),0.06393112358032095,0.19179337074096287
EX_ptrc(e),1.041965300087558,4.167861200350232
EX_trypta(e),0.0018110833908679346,0.018110833908679347
