,fluxes,C-fluxes
EX_ac(e),2.7471489831308458,5.4942979662616915
EX_but(e),0.4466232810583712,1.7864931242334847
EX_ch4s(e),0.17311666502391113,0.17311666502391113
EX_dad_2(e),0.006491905820315666,0.06491905820315666
EX_for(e),1.3848827402128563,1.3848827402128563
EX_gcald(e),0.0005857978935138124,0.0011715957870276248
EX_gln_L(e),0.09385481848748303,0.46927409243741514
EX_gly(e),0.1989105239156321,0.3978210478312642
EX_indole(e),0.08037195846862641,0.6429756677490113
EX_isobut(e),0.19020058730117398,0.7608023492046959
EX_pac(e),0.9842290586747275,7.87383246939782
EX_ppa(e),1.7033774704606488,5.110132411381946
EX_succ(e),0.043031484055484646,0.17212593622193859
