,fluxes,C-fluxes
EX_2obut(e),0.08290566692728271,0.33162266770913085
EX_ac(e),5.02545627176142,10.05091254352284
EX_ade(e),1.1019887147636407,5.509943573818203
EX_for(e),5.235486790981286,5.235486790981286
EX_glyc(e),0.0055869708354312686,0.016760912506293805
EX_isobut(e),1.1924055333583912,4.769622133433565
EX_isocapr(e),0.029024719701105827,0.17414831820663496
EX_isoval(e),0.014512359850552914,0.07256179925276457
EX_lys_L(e),0.9150664957443319,5.490398974465991
EX_phe_L(e),0.8840342570009303,7.956308313008373
EX_succ(e),3.6288067628533613,14.515227051413445
EX_thymd(e),0.0254062476478764,0.254062476478764
