,fluxes,C-fluxes
EX_5aptn(e),1.1377529570482738,5.68876478524137
EX_ac(e),9.182870433834472,18.365740867668944
EX_but(e),2.7767175827206034,11.106870330882414
EX_dad_2(e),0.027635248428169758,0.27635248428169756
EX_for(e),11.21061611498963,11.21061611498963
EX_ind3ppa(e),0.0706959265405863,0.7776551919464494
EX_ins(e),0.9204882668244634,9.204882668244634
EX_pac(e),0.9343158457886785,7.474526766309428
EX_r34hpp(e),0.9361554247354916,8.425398822619425
EX_thymd(e),0.07576363286893578,0.7576363286893578
EX_tma(e),1.0,3.0
