,fluxes,C-fluxes
EX_ac(e),4.119946416776456,8.239892833552911
EX_ala_L(e),6.421963396436118,19.26589018930835
EX_dad_2(e),0.009771358380247706,0.09771358380247705
EX_gly(e),0.1332466085274442,0.2664932170548884
EX_ins(e),0.9744476185000892,9.744476185000892
EX_lac_L(e),0.7178350113463411,2.153505034039023
EX_lys_L(e),0.9728673637150156,5.837204182290094
EX_orn(e),0.09783731853474369,0.48918659267371845
EX_phe_L(e),0.932103483256215,8.388931349305935
EX_ppa(e),1.0177118907448492,3.0531356722345477
EX_succ(e),0.01771189074484914,0.07084756297939657
TS_for_c,0.006500930710552333,0.006500930710552333
