,fluxes,C-fluxes
EX_ac(e),0.42160187376200897,0.8432037475240179
EX_acald(e),1.9895289002363312,3.9790578004726624
EX_ade(e),2.143833509532706,10.719167547663531
EX_but(e),3.29253819201229,13.17015276804916
EX_cys_L(e),0.9853618512792237,2.956085553837671
EX_dcyt(e),0.9469312278854491,8.522381050969042
EX_for(e),11.540461581439436,11.540461581439436
EX_gcald(e),0.0021467410353110026,0.004293482070622005
EX_gua(e),0.9756156497706517,4.878078248853258
EX_isobut(e),0.11586883832351885,0.4634753532940754
EX_isocapr(e),0.013608615495211552,0.08165169297126931
EX_isoval(e),0.006804307747605776,0.03402153873802888
EX_pac(e),0.9494312938313941,7.595450350651153
EX_ppa(e),0.44090521366356256,1.3227156409906877
EX_ptrc(e),0.9469132782965792,3.787653113186317
