,fluxes,C-fluxes
EX_4abut(e),0.23461985263537397,0.9384794105414959
EX_ac(e),3.1167767901000016,6.233553580200003
EX_acald(e),1.9834310334233631,3.9668620668467263
EX_ade(e),1.971516499565251,9.857582497826256
EX_cys_L(e),0.9936186872897594,2.9808560618692783
EX_dcyt(e),0.9607862546673995,8.647076292006595
EX_for(e),3.232250741672011,3.232250741672011
EX_gua(e),0.9921804453736098,4.960902226868049
EX_indole(e),0.05743025449631884,0.4594420359705507
EX_lys_L(e),0.12471647239129649,0.748298834347779
EX_phenol(e),0.975278800625321,5.851672803751926
EX_succ(e),3.6488665804586438,14.595466321834575
EX_val_L(e),1.0973226729456074,5.486613364728036
