,fluxes,C-fluxes
EX_4abut(e),2.3420722382232824,9.36828895289313
EX_ac(e),19.23517151377254,38.47034302754508
EX_dad_2(e),0.9217800197508857,9.217800197508858
EX_etoh(e),0.6460657306960217,1.2921314613920434
EX_for(e),13.678290976014457,13.678290976014457
EX_gcald(e),0.005852775936551391,0.011705551873102783
EX_ile_L(e),0.7138753476839597,4.283252086103758
EX_lys_L(e),0.7989894251475665,4.793936550885399
EX_nac(e),0.9980481222797288,5.988288733678373
EX_phe_L(e),0.7562139815132313,6.8059258336190815
EX_ppa(e),0.029611921035990783,0.08883576310797235
EX_ptrc(e),0.999039826326598,3.996159305306392
EX_tma(e),1.0,3.0
EX_ura(e),2.840767828185714,11.363071312742855
