,fluxes,C-fluxes
EX_12ppd_S(e),0.14898579,0.44695737
EX_ac(e),17.111105561793995,34.22221112358799
EX_dad_2(e),0.9364708876632174,9.364708876632173
EX_etoh(e),1.384641435957396,2.769282871914792
EX_for(e),15.76857393261769,15.76857393261769
EX_gly(e),1.8728453593191998,3.7456907186383996
EX_ile_L(e),0.773914500205397,4.643487001232382
EX_lys_L(e),0.8946259740597587,5.367755844358553
EX_nac(e),0.9983275436276803,5.9899652617660815
EX_phe_L(e),0.8114233787485439,7.302810408736895
EX_ppa(e),0.09815871385205052,0.29447614155615154
EX_ptrc(e),0.9332293426495399,3.7329173705981598
EX_trypta(e),0.05797179984051464,0.5797179984051464
