,fluxes,C-fluxes
EX_ac(e),4.819358639577352,9.638717279154704
EX_dad_2(e),0.9918675545118061,9.918675545118061
EX_for(e),4.373571066351082,4.373571066351082
EX_glyc(e),0.002328548343480984,0.0069856450304429515
EX_hista(e),0.14634341430200976,0.7317170715100487
EX_phe_L(e),0.96804158561153,8.71237427050377
EX_ppa(e),0.18120903581917988,0.5436271074575396
EX_pro_L(e),0.7779220379435534,3.889610189717767
EX_uri(e),0.9739736698364028,8.765763028527624
TS_co2_c,0.6639591989821825,0.6639591989821825
