,fluxes,C-fluxes
EX_ac(e),4.475542548034644,8.951085096069288
EX_adn(e),0.0025969284618788963,0.025969284618788963
EX_for(e),4.511238255987931,4.511238255987931
EX_phe_L(e),0.9551627967190386,8.596465170471348
EX_ppa(e),1.678755670694849,5.036267012084547
EX_ptrc(e),0.9783690206484853,3.913476082593941
EX_ura(e),0.9781036239042266,3.9124144956169062
