,fluxes,C-fluxes
EX_ac(e),5.316731342260051,10.633462684520103
EX_ala_L(e),4.443738821209543,13.331216463628628
EX_cys_L(e),0.9969840105931269,2.990952031779381
EX_for(e),2.9106067466970766,2.9106067466970766
EX_glu_L(e),0.06349014803601219,0.3174507401800609
EX_glyc(e),0.0031582361081167005,0.0094747083243501
EX_hista(e),0.14670396317555195,0.7335198158777598
EX_ile_L(e),0.4974138699006303,2.984483219403782
EX_lys_L(e),0.9327677459129955,5.596606475477973
EX_trypta(e),0.0807575686140506,0.807575686140506
EX_tym(e),0.9879954735541361,7.903963788433089
