,fluxes,C-fluxes
EX_4abut(e),2.5614263490847504,10.245705396339002
EX_ac(e),19.98006033049904,39.96012066099808
EX_dad_2(e),0.9210664348219713,9.210664348219712
EX_etoh(e),0.139433778953134,0.278867557906268
EX_for(e),14.702663929858016,14.702663929858016
EX_gcald(e),0.0058992487716434516,0.011798497543286903
EX_ile_L(e),0.7119060834645969,4.271436500787582
EX_lys_L(e),0.7976654390420151,4.785992634252091
EX_nac(e),0.9980326179328579,5.988195707597147
EX_phe_L(e),0.7546424488421427,6.791782039579284
EX_ppa(e),0.02835055037193863,0.08505165111581589
EX_ptrc(e),0.9977090486035127,3.990836194414051
EX_tma(e),1.0,3.0
EX_ura(e),2.8390048769272425,11.35601950770897
