,fluxes,C-fluxes
EX_ac(e),4.0527054833900005,8.105410966780001
EX_ade(e),1.9833126918596753,9.916563459298377
EX_dgsn(e),0.9882072871513573,9.882072871513573
EX_for(e),4.840129886867145,4.840129886867145
EX_gcald(e),0.0020347957701773427,0.0040695915403546855
EX_glyc(e),0.002200712213067227,0.006602136639201681
EX_lys_L(e),0.9796428953432079,5.877857372059248
EX_orn(e),0.25920347413892086,1.2960173706946043
EX_phe_L(e),0.9888239344064939,8.899415409658445
EX_ppa(e),1.1474338685058711,3.4423016055176134
EX_succ(e),1.4125173174983803,5.650069269993521
EX_thymd(e),0.04078308087587718,0.4078308087587718
