,fluxes,C-fluxes
EX_ac(e),2.138630856632181,4.277261713264362
EX_asp_L(e),0.21275742496568784,0.8510296998627513
EX_but(e),0.23122163402543328,0.9248865361017331
EX_ch4s(e),0.17396612487107393,0.17396612487107393
EX_dad_2(e),0.005678635801007586,0.056786358010075866
EX_for(e),1.3873051288372005,1.3873051288372005
EX_gcald(e),0.0005158159609420544,0.0010316319218841088
EX_gln_L(e),0.05883510729434866,0.2941755364717433
EX_gly(e),0.42060274588951363,0.8412054917790273
EX_indole(e),0.08055525146546255,0.6444420117237004
EX_pac(e),0.9860831927128821,7.888665541703057
EX_ppa(e),1.505028979326929,4.5150869379807865
