,fluxes,C-fluxes
EX_ac(e),4.839390181883533,9.678780363767066
EX_ala_L(e),3.4585122023899766,10.37553660716993
EX_for(e),3.5876773051938846,3.5876773051938846
EX_gcald(e),0.0030801574568485248,0.0061603149136970495
EX_hista(e),0.13649707490999655,0.6824853745499827
EX_hxan(e),0.9865290336463297,4.932645168231648
EX_ile_L(e),0.12624553820773884,0.757473229246433
EX_orn(e),0.02230177679551761,0.11150888397758804
EX_phe_L(e),0.9736722983531538,8.763050685178385
EX_pro_L(e),0.20891527953688155,1.0445763976844078
EX_succ(e),0.023328494736157265,0.09331397894462906
EX_val_L(e),1.2882201025282993,6.441100512641497
