,fluxes,C-fluxes
EX_4abut(e),1.1928477122698826,4.7713908490795305
EX_ac(e),17.381594296072766,34.76318859214553
EX_dad_2(e),0.927067297244381,9.27067297244381
EX_for(e),17.29170831235914,17.29170831235914
EX_gcald(e),0.005590074297381595,0.01118014859476319
EX_ile_L(e),0.7462405430868234,4.477443258520941
EX_indole(e),0.02993464987551536,0.23947719900412287
EX_lys_L(e),0.865753617552902,5.194521705317412
EX_nac(e),0.998135844282919,5.988815065697514
EX_phe_L(e),0.740709457773238,6.666385119959142
EX_ptrc(e),0.875718395911207,3.502873583644828
EX_tym(e),0.07974594756944113,0.637967580555529
