,fluxes,C-fluxes
EX_4hphac(e),0.9266591520877607,7.413273216702086
EX_ac(e),11.391882995887725,22.78376599177545
EX_but(e),0.29266234590225904,1.1706493836090361
EX_dad_2(e),0.4000492699752437,4.000492699752437
EX_dcyt(e),0.9295002508701582,8.365502257831423
EX_for(e),12.721943877581083,12.721943877581083
EX_indole(e),0.06844616851425267,0.5475693481140214
EX_ins(e),0.5494917965334205,5.494917965334205
EX_isocapr(e),0.013260666784829404,0.07956400070897643
EX_lys_L(e),0.8434318434581967,5.06059106074918
EX_orn(e),0.1010156243937616,0.5050781219688081
EX_ppa(e),0.16959783145663,0.50879349436989
EX_pppn(e),0.9314310668744464,8.382879601870018
EX_tma(e),1.0,3.0
