,fluxes,C-fluxes
EX_ac(e),13.164657482209712,26.329314964419424
EX_acac(e),1.6629254685952124,6.65170187438085
EX_dad_2(e),1.9575901821535304,19.575901821535304
EX_etoh(e),0.5899678156765349,1.1799356313530698
EX_for(e),16.71884233219499,16.71884233219499
EX_gcald(e),0.003850399440974638,0.007700798881949276
EX_gly(e),2.632436849005389,5.264873698010778
EX_ile_L(e),0.8343433062979309,5.006059837787586
EX_indole(e),0.05212404654465587,0.41699237235724695
EX_lys_L(e),0.8424487933139809,5.054692759883886
EX_nac(e),0.9987162237415462,5.992297342449278
EX_ppa(e),0.1126636876786646,0.3379910630359938
EX_ptrc(e),1.1222056505401734,4.488822602160694
EX_tym(e),0.9073661105424099,7.258928884339279
EX_val_L(e),0.7641625947639017,3.8208129738195087
