,fluxes,C-fluxes
EX_ac(e),18.742850670198074,37.48570134039615
EX_dad_2(e),0.9430426966747185,9.430426966747184
EX_dcyt(e),0.9083881332470538,8.175493199223485
EX_etoh(e),1.542543744766248,3.085087489532496
EX_for(e),19.0479170961766,19.0479170961766
EX_gcald(e),0.01098095727728318,0.02196191455456636
EX_hista(e),0.07711393926789634,0.3855696963394817
EX_ile_L(e),0.6779215230184727,4.067529138110837
EX_lys_L(e),0.8775453735966667,5.26527224158
EX_pro_L(e),0.9721918036382807,4.860959018191403
EX_tym(e),0.913110430099464,7.304883440795712
