,fluxes,C-fluxes
EX_4hphac(e),0.9294342555368034,7.435474044294427
EX_ac(e),11.268385305111694,22.53677061022339
EX_but(e),0.35186319062644084,1.4074527625057633
EX_dad_2(e),0.5759953094100725,5.759953094100725
EX_dcyt(e),0.9289606355201655,8.36064571968149
EX_for(e),12.882042756034329,12.882042756034329
EX_indole(e),0.06850214023989425,0.548017121919154
EX_ins(e),0.37328589013266644,3.732858901326664
EX_isocapr(e),0.011576021658560488,0.06945612995136292
EX_lys_L(e),0.8431306664485646,5.058783998691387
EX_orn(e),0.10016292018960554,0.5008146009480277
EX_ppa(e),0.16856743083990675,0.5057022925197202
EX_pppn(e),0.931296365884223,8.381667292958006
EX_succ(e),0.16301133381227526,0.652045335249101
EX_tma(e),1.0,3.0
