,fluxes,C-fluxes
EX_ac(e),18.004136824371443,36.008273648742886
EX_ade(e),1.9324320690936225,9.662160345468113
EX_cys_L(e),0.398462703481513,1.1953881104445392
EX_dcyt(e),0.8862713436349569,7.976442092714612
EX_etoh(e),2.321382840705797,4.642765681411594
EX_for(e),11.148888683916498,11.148888683916498
EX_gua(e),0.9565216010537385,4.782608005268693
EX_ile_L(e),0.883426947605165,5.30056168563099
EX_nac(e),0.9962728039297849,5.97763682357871
EX_succ(e),0.16295499755265755,0.6518199902106302
EX_tma(e),1.0,3.0
