,fluxes,C-fluxes
EX_ac(e),5.021163781839614,10.042327563679228
EX_ade(e),0.9988431704261082,4.994215852130541
EX_dgsn(e),0.9951046129061831,9.951046129061831
EX_for(e),5.0981840990700675,5.0981840990700675
EX_gln_L(e),0.12022569431727544,0.6011284715863772
EX_glyc(e),0.0017027667996797732,0.0051083003990393195
EX_hista(e),0.1386818062116647,0.6934090310583235
EX_nac(e),0.06946349379091438,0.41678096274548626
EX_tym(e),0.9904717041855159,7.923773633484127
EX_uri(e),0.12470571939072349,1.1223514745165113
