,fluxes,C-fluxes
EX_acald(e),2.1155091221456748,4.2310182442913495
EX_ade(e),2.089399511578967,10.446997557894836
EX_but(e),3.8538957746084868,15.415583098433947
EX_cys_L(e),0.5350507352623605,1.6051522057870815
EX_dcyt(e),0.9680883152756684,8.712794837481015
EX_gcald(e),0.0013534580139449581,0.0027069160278899163
EX_gln_L(e),0.022950247571979186,0.11475123785989594
EX_glyc(e),0.004654164680279643,0.013962494040838928
EX_gua(e),0.9843668338180138,4.921834169090069
EX_indole(e),0.0783523531664548,0.6268188253316384
