,fluxes,C-fluxes
EX_ac(e),11.302571178472014,22.60514235694403
EX_ade(e),0.9643406333911934,4.821703166955967
EX_etoh(e),5.439876026887234,10.879752053774467
EX_for(e),10.324889770408976,10.324889770408976
EX_gua(e),0.9649513077427639,4.82475653871382
EX_hista(e),0.11444396591310335,0.5722198295655168
EX_lys_L(e),0.3715968530022679,2.2295811180136074
EX_orn(e),0.10528886195670574,0.5264443097835287
EX_ppa(e),1.086310465231887,3.2589313956956607
EX_trypta(e),0.042177680138324,0.42177680138324003
EX_tym(e),0.9122011120294853,7.297608896235882
