,fluxes,C-fluxes
EX_ac(e),10.80234152422089,21.60468304844178
EX_acald(e),0.05584988271623523,0.11169976543247045
EX_ala_L(e),4.346161247022952,13.038483741068855
EX_cys_L(e),0.5972293711900102,1.7916881135700304
EX_for(e),9.77194045003882,9.77194045003882
EX_gly(e),1.8197049303794903,3.6394098607589807
EX_hista(e),0.10916945361174488,0.5458472680587244
EX_ile_L(e),0.8623387689509331,5.174032613705599
EX_lys_L(e),0.9369495549508249,5.621697329704949
EX_nac(e),0.9989496689454478,5.993698013672686
EX_ppa(e),0.14608000449035363,0.4382400134710609
EX_ptrc(e),0.03589879718152575,0.143595188726103
EX_trypta(e),0.06326190004849712,0.6326190004849712
EX_tym(e),0.9728131815823531,7.782505452658825
