,fluxes,C-fluxes
EX_ac(e),3.850076660367824,7.700153320735648
EX_for(e),2.7333913380589174,2.7333913380589174
EX_lac_L(e),0.14898579,0.44695737
EX_ppa(e),2.398488601633493,7.195465804900479
EX_pydxn(e),0.9992662854035824,7.994130283228659
EX_urea(e),0.11869107889486967,0.11869107889486967
