,fluxes,C-fluxes
EX_4abut(e),0.12381497003368823,0.4952598801347529
EX_ac(e),9.788555437822948,19.577110875645896
EX_ade(e),1.960397977735963,9.801989888679815
EX_ala_L(e),2.375755850897325,7.127267552691975
EX_csn(e),0.9281928229396655,3.712771291758662
EX_etoh(e),1.0943668544656862,2.1887337089313723
EX_gua(e),0.968548820760162,4.84274410380081
EX_lac_D(e),8.135940063343098,24.40782019002929
EX_lys_L(e),0.9063099774840272,5.437859864904163
EX_nac(e),0.34634129010074455,2.0780477406044673
EX_ptrc(e),0.9555345846363232,3.822138338545293
EX_succ(e),0.07905970888494847,0.31623883553979387
