,fluxes,C-fluxes
EX_5aptn(e),0.12950620405636387,0.6475310202818194
EX_ac(e),1.7015252807848413,3.4030505615696827
EX_but(e),5.999556171594749,23.998224686378997
EX_ch4s(e),1.137911980832472,1.137911980832472
EX_for(e),9.725349005760934,9.725349005760934
EX_hxan(e),0.30907097974978365,1.5453548987489183
EX_ile_L(e),0.8172669369816694,4.903601621890017
EX_indole(e),0.07478849478902108,0.5983079583121687
EX_pac(e),1.8580572560100685,14.864458048080548
EX_ppa(e),1.456254375311107,4.368763125933321
EX_ptrc(e),1.0968674193715564,4.387469677486226
EX_ura(e),0.926998095423506,3.707992381694024
TS_pre3a_c,0.000742366286776426,0.03192175033138632
