,fluxes,C-fluxes
EX_ac(e),7.88345125559117,15.76690251118234
EX_etoh(e),2.9288588947466727,5.857717789493345
EX_for(e),10.181454726544393,10.181454726544393
EX_gcald(e),0.0016448072637543813,0.0032896145275087625
EX_gly(e),1.5985149423311464,3.197029884662293
EX_hista(e),0.12513473087766358,0.6256736543883179
EX_ile_L(e),0.9026342442085149,5.41580546525109
EX_ins(e),0.9659989215678462,9.659989215678461
EX_orn(e),0.057141792960854663,0.2857089648042733
EX_phe_L(e),0.9422300143291493,8.480070128962344
EX_ppa(e),0.18449100010394406,0.5534730003118322
EX_pro_L(e),0.009119571688432691,0.04559785844216346
EX_succ(e),0.0005482688464067049,0.0021930753856268196
EX_thymd(e),0.6481274041293966,6.4812740412939664
EX_trypta(e),0.06504065521609498,0.6504065521609498
