,fluxes,C-fluxes
EX_ac(e),3.5423743614923637,7.0847487229847275
EX_acald(e),0.4581757683517703,0.9163515367035406
EX_ala_L(e),0.1716054474155577,0.514816342246673
EX_cys_L(e),0.9976155537375392,2.9928466612126177
EX_for(e),5.16059715092162,5.16059715092162
EX_gcald(e),0.0010818067193113805,0.002163613438622761
EX_glu_L(e),0.019472785175752946,0.09736392587876473
EX_gua(e),0.960167171376831,4.800835856884155
EX_ile_L(e),4.054895194787117,24.3293711687227
EX_lys_L(e),0.9867989461849302,5.9207936771095815
EX_thymd(e),0.9826467675209086,9.826467675209086
