,fluxes,C-fluxes
EX_ac(e),13.699568629711074,27.399137259422147
EX_dad_2(e),1.9494323816523769,19.494323816523767
EX_for(e),13.077565176349633,13.077565176349633
EX_gcald(e),0.003928363511902854,0.007856727023805708
EX_hista(e),0.11293620609539276,0.5646810304769638
EX_ile_L(e),0.7913791250301176,4.748274750180705
EX_indole(e),0.04651271513319726,0.3721017210655781
EX_lys_L(e),0.8955333519817896,5.373200111890737
EX_nac(e),0.9986902238141705,5.992141342885023
EX_phe_L(e),0.7900681004820278,7.11061290433825
EX_ppa(e),0.11710120112057636,0.35130360336172906
EX_ptrc(e),1.0475902437181388,4.190360974872555
