,fluxes,C-fluxes
EX_ac(e),1.385068288378301,2.770136576756602
EX_ade(e),0.9958491954911691,4.979245977455846
EX_dcyt(e),0.030220404327263868,0.2719836389453748
EX_dgsn(e),0.9674291684612534,9.674291684612534
EX_for(e),0.562989945971935,0.562989945971935
EX_gln_L(e),0.16370263420459633,0.8185131710229816
EX_gly(e),0.20348985872764627,0.40697971745529254
EX_glyc(e),0.0008479833201754205,0.0025439499605262616
EX_hista(e),0.10888664089543433,0.5444332044771717
EX_orn(e),0.1435343065327356,0.717671532663678
EX_trypta(e),0.08017082464029851,0.8017082464029851
EX_tym(e),0.9946926944320233,7.957541555456187
