,fluxes,C-fluxes
EX_ac(e),15.08188532225606,30.16377064451212
EX_ade(e),0.9421052308786507,4.7105261543932535
EX_dcyt(e),0.9010162974315643,8.109146676884079
EX_etoh(e),4.988635705281497,9.977271410562993
EX_for(e),14.33710898318614,14.33710898318614
EX_gua(e),0.9609914635522264,4.804957317761132
EX_hista(e),0.11034501573645936,0.5517250786822968
EX_ile_L(e),1.7776660086317382,10.66599605179043
EX_lys_L(e),0.0054835959494798,0.0329015756968788
EX_met_L(e),0.9460561998267528,4.730280999133764
EX_nac(e),0.4647539674197666,2.7885238045186
EX_succ(e),0.06770294381370054,0.27081177525480216
EX_tym(e),0.9291912622936463,7.433530098349171
