,fluxes,C-fluxes
EX_ac(e),7.925108199742689,15.850216399485378
EX_etoh(e),1.4544236793284688,2.9088473586569377
EX_for(e),3.11691992111958,3.11691992111958
EX_glu_L(e),0.003870967729785501,0.019354838648927505
EX_gly(e),0.1505510233007761,0.3011020466015522
EX_glyc(e),0.00290163143751306,0.00870489431253918
EX_hista(e),0.14192337683534922,0.7096168841767461
EX_lac_L(e),1.2311307815663004,3.693392344698901
EX_succ(e),0.030101302608243334,0.12040521043297334
EX_trypta(e),0.07295940517642362,0.7295940517642362
EX_tym(e),0.9831225525349658,7.864980420279727
