,fluxes,C-fluxes
EX_ac(e),19.928091313533102,39.856182627066204
EX_for(e),14.856397957802011,14.856397957802011
EX_gly(e),2.9703625938450764,5.940725187690153
EX_hxan(e),0.9456308052488849,4.728154026244424
EX_ile_L(e),0.8070956896848754,4.842574138109253
EX_indole(e),0.031190679307552312,0.2495254344604185
EX_lys_L(e),0.8881484407464177,5.3288906444785065
EX_nac(e),0.9983714030908685,5.990228418545211
EX_phe_L(e),0.8049689347941045,7.24472041314694
EX_ppa(e),0.19560158724438595,0.5868047617331579
EX_ptrc(e),1.0053994395199528,4.021597758079811
