,fluxes,C-fluxes
EX_acald(e),1.0254067395860882,2.0508134791721764
EX_ade(e),2.0276371872190735,10.138185936095368
EX_but(e),2.7142463975741458,10.856985590296583
EX_cys_L(e),0.1676618672317112,0.5029856016951336
EX_dcyt(e),0.9905330159152864,8.914797143237578
EX_gsn(e),0.717530829739508,7.17530829739508
EX_indole(e),0.08072320023930436,0.6457856019144349
EX_isobut(e),0.1933892762705726,0.7735571050822904
EX_ppa(e),0.08439978179959202,0.2531993453987761
EX_succ(e),0.7801897736584932,3.1207590946339727
