,fluxes,C-fluxes
EX_ac(e),21.05898970374262,42.11797940748524
EX_dad_2(e),0.9455875267256092,9.455875267256092
EX_dcyt(e),0.8994610113928221,8.095149102535398
EX_etoh(e),1.9582867704400626,3.916573540880125
EX_for(e),11.507287861766091,11.507287861766091
EX_gcald(e),0.00980757614999543,0.01961515229999086
EX_hista(e),0.06068688990877278,0.3034344495438639
EX_ile_L(e),0.7483624960827934,4.4901749764967605
EX_indole(e),0.052483272416416725,0.4198661793313338
EX_lys_L(e),0.8978843007098444,5.387305804259066
EX_pro_L(e),0.8637801308946793,4.3189006544733965
EX_tym(e),0.9358993398710684,7.4871947189685475
