,fluxes,C-fluxes
EX_ac(e),13.293483789777987,26.586967579555974
EX_ade(e),0.9676644310822998,4.8383221554114995
EX_dcyt(e),0.6581317782791241,5.923186004512116
EX_etoh(e),2.3055719344705423,4.611143868941085
EX_for(e),8.930621191244404,8.930621191244404
EX_glyc(e),0.1548764539076193,0.46462936172285796
EX_gua(e),0.9814088804253696,4.907044402126848
EX_ile_L(e),0.8966130397499718,5.379678238499831
EX_lys_L(e),0.26790661061910503,1.6074396637146302
EX_orn(e),0.12071727432275503,0.6035863716137752
EX_ppa(e),1.1636452269993587,3.490935680998076
EX_pro_L(e),0.2646842182159912,1.323421091079956
EX_trypta(e),0.07810336446293803,0.7810336446293803
EX_tym(e),0.9628979654903642,7.703183723922914
