,fluxes,C-fluxes
EX_ac(e),4.060654580555931,8.121309161111862
EX_acald(e),0.17878295,0.3575659
EX_ade(e),0.9399773612836647,4.6998868064183235
EX_cys_L(e),0.8337287155671331,2.501186146701399
EX_dgsn(e),0.9547948521711188,9.547948521711188
EX_gcald(e),0.006960831519771515,0.01392166303954303
EX_lys_L(e),0.9327397248692849,5.59643834921571
EX_orn(e),0.22855456684704287,1.1427728342352144
EX_phe_L(e),0.9429763746254827,8.486787371629344
EX_ppa(e),1.0,3.0
EX_succ(e),7.593700774799361,30.374803099197443
